ID,CourseName,Instructor,Building,Time
944 U0020,視訊壓縮技術、標準與實務,童怡新,資111,(二) 18:25~20:15
944 U0140,數位聲音藝術與創作,林經堯,資104,(一) 18:25~20:15
944 U0150,虛擬人與遙現,葛如鈞,資111,(三) 14:20~16:30
945 M2900,光學診斷技術,宋孔彬,明達303,(三) 9:10~11:20
945 U2920,創新醫療器材設計,李百祺,博理103,(三) 18:25~20:15
945 U2960,疾病實驗診斷與中醫辨證,周迺寬,基醫504,(二) 14:20~16:30
945 U3010,創業與創業投資,李光斌,電二101,(五) 13:20~15:30
946 U0020,行動式雲端服務應用設計,葉宏謨,新403,(三) 13:20~16:30
946 U0040,資料科學之統計基礎(一),黃名鉞,新202,(四) 13:20~15:30
946 U0060-01,Python程式設計,林澤佑,新302,(二) 10:20~12:20
946 U0060-02,Python程式設計,林澤佑,新403,(二) 13:20~15:30
946 U0060-03,Python程式設計,林澤佑,新302,(三) 13:20~15:30
946 U0080,數據分析與流形學習,林澤佑,新501,(三) 10:20~12:20
946 U0090,資料科學計算,潘建興,新201,第4+5+6+7+8+9+10+11+12+13+14+15週 (三) 9:10~12:20
A01 10920,動物與法律,林明鏘,霖1304,(二) 12:20~13:20
A01 10970,經濟學原理概論,劉藍一,霖1302,(一) 9:10~11:20
A01 11110,法學緒論,陳昭如,普203,(二) 15:30~17:30
A01 20390,女性主義與法律,陳昭如,霖1303,(一) 15:30~16:30
A01 28150-02,勞動法,徐婉寧,霖1403,(一) 8:10~9:10
A01 28320,國際海洋法一,姜皇池,霖1302,(二) 10:20~11:20
A01 31300,財政法,陳衍任,霖1402,(一) 13:20~14:20
A01 31700,信託與退休金法,余雪明,霖1506,(一) 13:20~14:20
A01 33460,勞工法專題討論一,徐婉寧,霖研七1709,(一) 10:20~11:20
A01 361A1-04,民事訴訟法甲上,陳瑋佑,霖1303,(三) 10:20~11:20 (五) 10:20~11:20
A01 38000-01,商事法總論及公司法,林仁光,霖1303,(一) 9:10~11:20
A01 38000-03,商事法總論及公司法,邵慶平,霖1403,(二) 9:10~11:20
A01 393B0,英美侵權行為法乙,林春元,霖1302,(二) 13:20~14:20
A01 39800,租稅法總論,柯格鐘,霖1506,(二) 15:30~16:30
A01 40210,日文法學名著選讀一,陳皓芸,霖研二1502,(一) 10:20~11:20
A01 40220,日文法學名著選讀二,蔡英欣,霖研七1709,(三) 10:20~11:20
A01 40230,日文法學名著選讀三,王能君,霖研六1703,(一) 13:20~14:20
A01 40500,娛樂產業與法律,李素華,新102,(二) 15:30~16:30
A01 40510-01,德文法學名著選讀一,陳衍任,霖1302,(一) 15:30~16:30
A01 40510-02,德文法學名著選讀一,陳瑋佑,霖研四1701,(五) 13:20~14:20
A01 40910,英美法學名著選讀一,黃種甲,霖1402,(一) 10:20~11:20
A01 43200,公平交易法,廖義男,霖1506,(二) 8:10~9:10
A01 43260,新聞法律與倫理,蘇慧婕,霖1402,(二) 15:30~17:30
A01 45630,刑事訴訟法實例演習,林鈺雄,霖研六1703,(二) 13:20~14:20
A01 47701-01,法律實習一上,林明鏘,霖1401,(六) 13:20~16:30
A01 47701-02,法律實習一上,陳瑋佑,霖1402,(六) 13:20~16:30
A21 D5070,日本企業法制專題研究一,黃銘傑,霖研五1702,(一) 13:20~14:20
A21 M0610,衍生性金融商品與法律,陳肇鴻,霖1402,(二) 13:20~14:20
A21 M1100,法律史專題研究一,王泰升,霖研四1701,(三) 10:20~11:20
A21 M1410,比較刑法專題研究一,王皇玉,霖研五1702,(三) 10:20~11:20
A21 M1450,冤罪救援實務,羅秉成,霖研五1702,(三) 13:20~15:30
A21 M2440,財產法專題研究一,張譯文,霖研六1703,(一) 10:20~11:20
A21 M2490,人工智慧、大數據與競爭法一,黃銘傑,霖研五1702,(一) 15:30~16:30
A21 M2710,金融科技法制與政策專題研究一,楊岳平,霖研四1701,(四) 10:20~11:20
A21 M3210,環境及科技法專題研究一,李建良,霖研二1502,(一) 18:25~19:20
A21 M33A0,併購交易架構法律與實務,顧奎夫,霖1402,(二) 10:20~11:20
A21 M3620,法律資料分析專題一,黃詩淳,霖研五1702,(四) 10:20~11:20
A21 M3660,社會國與社會安全制度專題研究一,孫迺翊,霖研四1701,(二) 10:20~11:20
A21 M3820,國際經貿法律、政策與實務專題研究一,羅懋緯,霖研六1703,(五) 13:20~14:20
A21 M39A0,國際投資法與投資仲裁,夏竹立,霖研五1702,第9週 (一) 8:10~18:25 第9週 (二) 8:10~9:10 第9週 (三) 8:10~9:10 第9週 (四) 8:10~19:20 第9週 (五) 8:10~9:10
A21 M4010,憲法變遷專題研究一,葉俊榮,霖研二1502,(二) 13:20~14:20
A21 M40A0,德國行政法導論,施滿和,霖研六1703,第1週 (一) 8:10~12:20 第1週 (二) 8:10~19:20 第1週 (三) 8:10~12:20 第1週 (四) 8:10~9:10
A21 M4110,行政法專題研究一,林明鏘,霖研四1701,(一) 13:20~14:20
A21 M4150,比較公法專題研究一,許宗力,霖研四1701,(四) 18:25~19:20
A21 M41A0,日本社會保障法制度的發展與現代議題,菊池馨實,霖研六1703,第2週 (一) 17:30~19:20 第2週 (三) 17:30~19:20 第2週 (四) 17:30~19:20 第2週 (五) 8:10~12:20
A21 M42A0,中國大陸法；日本法學的視角,但見亮,霖研六1703,第16週 (一) 8:10~9:10 第16週 (二) 8:10~9:10 第16週 (三) 8:10~9:10
A21 M43A0,在不斷變化的世界中有效解決爭議機制,鄭子欣,霖研六1703,第7週 (二) 8:10~12:20 第7週 (四) 8:10~12:20
A21 M4470,國際稅法專題研究一,陳衍任,霖研一1501,(一) 10:20~11:20
A21 M44A0,契約設計的當代議題,黃逸如,霖研五1702,第14週 (二) 17:30~19:20
A21 M45A0,成年關係的法律,阿洛尼,霖研五1702,第15週 (四) 8:10~9:10
A21 M4670,稅務訴訟專題研究一,葛克昌,霖1403,(二) 15:30~17:30
A21 M46A0,日本戰後憲法及其變遷,松平德仁,霖研四1701,第2週 (二) 8:10~9:10 第2週 (三) 8:10~12:20 第2週 (四) 8:10~12:20
A21 M4720,所得稅法二,柯格鐘,霖1506,(四) 10:20~11:20
A21 M48A0,德國經濟與醫事刑法先端議題專題研究,薩利格,霖研六1703,第3週 (五) 17:30~19:20
A21 M5020,金融機構與銀行法,楊岳平,霖1304,(四) 15:30~16:30
A21 M5030,企業法制專題研究一,蔡英欣,霖研五1702,(二) 10:20~11:20
A21 M5070,勞工法專題研究一,王能君,霖研五1702,(二) 15:30~16:30
A21 M5510,稅法專題研究一,柯格鐘,霖研四1701,(四) 13:20~14:20
A21 M5810,海洋法專題研究一,姜皇池,霖研二1502,(二) 15:30~16:30
A21 M5910,土地法專題研究,廖義男,霖研二1502,(二) 10:20~11:20
A21 M6310,民事責任法專題研究一,陳忠五,霖研四1701,(二) 17:30~18:25
A21 M6490,刑事法與刑事政策專題研究,薛智仁,霖研七1709,(一) 13:20~14:20
A21 M6610,民事訴訟法專題研究一,許士宦,霖研四1701,(五) 8:10~9:10
A21 M6910,證券交易法專題研究一,邵慶平,霖研五1702,(一) 10:20~11:20
A21 M7790,智慧權法專題研究一,蔡明誠,霖研四1701,(一) 18:25~19:20
A21 M7910,智慧財產權法專題研究一,李素華,霖研六1703,(三) 10:20~11:20
A21 M8610,刑事訴訟法專題研究一,林鈺雄,霖研六1703,(二) 10:20~11:20
A21 M8750,刑事法學專題研究一,謝煜偉,霖研六1703,(四) 10:20~11:20
A21 M9520,行政救濟法專題研究一,林明昕,霖研四1701,(三) 17:30~18:25
A21 M9710,國際環境法專題研究一,林春元,霖研七1709,(四) 10:20~11:20
A21 M9870,「基礎法學之理論與方法：理論群組」專題研究,陳韻如,霖研四1701,(一) 10:20~11:20
A21 M9900,金融市場監理專題研究一,汪信君,霖研六1703,(一) 15:30~16:30
A21 U0620,證券交易法,余雪明,霖1506,(一) 15:30~16:30
A21 U1060,國際商事契約理論與實務,陳肇鴻,霖1402,(四) 10:20~11:20
A21 U1140,財務會計,繆文娟,霖1304,(五) 14:20~16:30
A21 U2220,競爭法與其國際層面,王文宇,霖1302,(二) 15:30~16:30
A21 U2340,金融法,陳肇鴻,霖1402,(三) 10:20~11:20
A21 U2800,最高法院裁判與民法理論發展,詹森林,霖1304,(二) 17:30~18:25
A21 U3600,WTO法,洪德欽,霖1302,(三) 9:10~11:20
A21 U3650,歐盟法理論與實踐,王泰銓,霖研六1703,第5+6+7+8+9+10+11+12+13+14+15+16週 (四) 14:20~16:30
A21 U3720,法的知識,王泰升,霖1303,(二) 10:20~11:20
A21 U3750,國家安全法制專題討論一,林鈺雄,霖研六1703,(二) 15:30~16:30
A21 U3790,氣候變遷法專題討論一,林春元,霖1304,(二) 10:20~11:20
A21 U4310,言論自由,林子儀,霖研二1502,(一) 15:30~16:30
A21 U4370,國際人權法專題討論一,張文貞,霖研四1701,(二) 15:30~16:30
A21 U4440,法律文書寫作,黃種甲,霖研五1702,第1+2週 (一) 18:25~20:15 第1+2週 (三) 18:25~20:15 第1+2週 (五) 18:25~20:15
A21 U4470,醫療民事法專題討論,吳志正,霖研四1701,(二) 13:20~14:20
A21 U4530,法理論專題討論一,莊世同,霖研二1502,(一) 13:20~14:20
A21 U4630,醫事法律與實務專題討論,王皇玉,霖1403,(四) 10:20~11:20
A21 U4970,用臺語學民法,詹森林,霖1304,(五) 17:30~18:25
A21 U5080,亞洲憲法專題討論,張文貞,霖研四1701,(一) 15:30~16:30
A21 U5290,英文法律期刊編輯與論文寫作,林仁光,霖研七1709,(一) 15:30~16:30
A21 U5370,國際投資法與投資仲裁專題討論一,羅懋緯,霖1403,(四) 13:20~14:20
A21 U6610,計算機概論,張傑帆,霖1402,(四) 15:30~16:30
A21 U6620,財務報表分析,黃承祖,霖1304,(一) 15:30~16:30
A21 U6690,檢察實務─檢察官之公訴,黃謀信,霖1304,(三) 10:20~11:20
A41 M0450,公司法,蔡英欣,科法一,(二) 13:20~15:30
B00 U0110,英文寫作基礎,邱崇賢,共204,(一) 9:10~11:20
B01 101A1-01,普通生物學甲上,朱家瑩,生科4B,(三) 13:20~14:20 (四) 13:20~14:20
B01 101B0-01,普通生物學乙,閔明源,綜603,(二) 13:20~14:20 (四) 10:20~11:20
B01 101B1-01,普通生物學乙上,鄭貽生,共205,(三) 15:30~16:30
B01 101B1-03,普通生物學乙上,周信宏,普102,(一) 10:20~11:20
B01 101B1-05,普通生物學乙上,朱家瑩,共201,(一) 15:30~16:30
B01 101B1-06,普通生物學乙上,丁照棣,綜501,(三) 15:30~16:30
B01 101C0-01,普通生物學丙,黃偉邦,共104,(一) 11:20~11:20 (四) 10:20~11:20
B01 101C0-02,普通生物學丙,黃偉邦,新303,(三) 13:20~14:20 (四) 14:20~14:20
B01 101C0-03,普通生物學丙,周銘翊,普402,(三) 13:20~15:30
B01 10300-01,普通植物學,陳香君,新203,(一) 10:20~11:20 (四) 10:20~11:20
B01 10300-02,普通植物學,李勇毅,共105,(一) 10:20~11:20 (四) 10:20~11:20
B01 106A1-01,普通生物學實驗甲上,朱家瑩,思亮405,(二) 9:10~11:20
B01 106A1-02,普通生物學實驗甲上,朱家瑩,思亮406,(二) 9:10~11:20
B01 106B1-01,普通生物學實驗乙上,鄭貽生,思亮409,(二) 15:30~17:30
B01 106B1-02,普通生物學實驗乙上,鄭貽生,思亮410,(二) 15:30~17:30
B01 106B1-05,普通生物學實驗乙上,周信宏,思亮405,(四) 9:10~11:20
B01 106B1-06,普通生物學實驗乙上,周信宏,思亮406,(四) 9:10~11:20
B01 106C0-01,普通生物學實驗丙,黃偉邦,思亮409,(四) 14:20~16:30
B01 106C0-04,普通生物學實驗丙,閔明源,思亮406,(一) 14:20~16:30
B01 106C0-05,普通生物學實驗丙,周銘翊,思亮409,(一) 9:10~11:20
B01 106C0-06,普通生物學實驗丙,周銘翊,思亮410,(四) 14:20~16:30
B01 106C0-07,普通生物學實驗丙,黃偉邦,思亮406,(一) 9:10~11:20
B01 10800-01,普通植物學實驗,陳香君,思亮409,(三) 14:20~16:30
B01 10800-02,普通植物學實驗,陳香君,思亮409,(五) 9:10~11:20
B01 10800-03,普通植物學實驗,陳香君,思亮410,(五) 9:10~11:20
B01 10800-04,普通植物學實驗,李勇毅,思亮409,(一) 14:20~16:30
B01 10800-05,普通植物學實驗,李勇毅,思亮410,(一) 14:20~16:30
B01 15000,生物科學通論,莊曜宇,明達231,(一) 10:20~11:20 (五) 10:20~11:20
B01 15020,生命科學導論,潘建源,生科4B,(三) 12:20~12:20
B01 17030,現代生物學之應用,朱家瑩,博雅103,(一) 15:30~16:30
B01 21130,細胞生物學實驗,潘建源,生科134,(三) 13:20~18:25
B01 21200,遺傳學,丁照棣,生科4B,(二) 13:20~14:20 (五) 15:30~15:30
B01 22120,脊椎動物比較解剖學實驗,吳高逸,思亮401,(四) 15:30~17:30
B01 22130,脊椎動物比較解剖學,吳高逸,共105,(四) 8:10~9:10
B01 23210,水生生物學,王永松,生科4B,(三) 10:20~11:20
B01 23220,水生生物學實驗,陳立涵,漁科107,(三) 15:30~17:30
B01 25030,植物科學最新趨勢,李承叡,生科3A,(五) 13:20~14:20
B01 25100,生態學研究與應用概論,張智涵,生科419,(五) 14:20~14:20
B01 31210,分子生物學,靳宗洛,生科4B,(一) 13:20~14:20 (四) 10:20~11:20
B01 32000,動物學技術,吳高逸,生科742,(一) 13:20~17:30
B01 32310,動物生理學,閔明源,生科4B,(五) 9:10~11:20
B01 32320-01,動物生理學實驗,周銘翊,生科415,(四) 14:20~16:30
B01 32410-01,植物生理學,王雅筠,綜501,(三) 9:10~11:20
B01 32410-02,植物生理學,林盈仲,共104,(三) 15:30~17:30
B01 32420-01,植物生理學實驗,王雅筠,思亮301,(二) 14:20~16:30
B01 32420-02,植物生理學實驗,林盈仲,思亮301,(四) 14:20~16:30
B01 32420-03,植物生理學實驗,林盈仲,思亮301,(一) 14:20~16:30
B01 34000,生物統計學,張俊偉,共201,(一) 9:10~11:20
B01 40010-01,書報討論（一）,郭典翰,生科4A,(二) 15:30~16:30
B01 40010-02,書報討論（一）,江皓森,生科4B,(二) 15:30~16:30
B01 40010-03,書報討論（一）,周銘翊,生科4C,(二) 15:30~16:30
B02 10010,生化科技概論,林甫容,農化二B10,(五) 9:10~9:10
B02 11010-02,食品營養概論,林甫容,普103,(四) 13:20~14:20
B02 11010-03,食品營養概論,謝佳倩,共204,(二) 10:20~11:20
B02 20000,生物化學一,張世宗,普101 綜302,(一) 10:20~11:20 (四) 10:20~11:20
B02 20301,微生物學上,黃慶璨,新204,(三) 10:20~11:20
B02 30090,應用微生物學實驗,李昆達,農化二105-1,(二) 13:20~16:30
B02 301B1,生物化學乙上,楊健志,普103,(三) 8:10~9:10
B02 40000-01,專題討論一,李昆達,農化一第六,(三) 14:20~14:20
B02 40000-03,專題討論一,謝佳倩,農化一第六,(一) 11:20~11:20
B02 40000-04,專題討論一,林晉玄,農化一第六,(二) 16:30~16:30
B21 D0100,博士班專題討論,鄭貽生,生科4C,(五) 13:20~14:20
B21 M0100,碩士班專題討論,王俊能,生科4B,(五) 13:20~14:20
B21 M0330,免疫學專題討論,江皓森,生科842,(二) 13:20~14:20
B21 M0610,光合作用和藍綠菌專題討論,何銘洋,生科632,(四) 10:20~11:20
B21 U0300,動物學實驗教學實習,吳高逸,思亮406,(五) 15:30~17:30
B21 U0400,植物學實驗教學實習,王雅筠,思亮409,(五) 15:30~17:30
B21 U1230,免疫學,江皓森,生科4C,(二) 10:20~11:20 (四) 10:20~11:20
B21 U1320,早期胚胎發生學,李士傑,生科632,(一) 10:20~11:20
B21 U1450,基因表現分析及實驗,李士傑,生科632,(一) 13:20~17:30
B21 U2120,細胞與個體生物學特論,廖永豐,生科4A,(三) 15:30~16:30
B21 U2210,熱帶植物保育,王俊能,生科1217,(二) 18:25~19:20
B21 U2270,神經生物學(一),潘建源,生科4B,(二) 10:20~11:20
B21 U2430,免疫與發炎生物學新知,江皓森,生科4C,(五) 10:20~11:20
B21 U2510,發育生物學,李士傑,生科419,(五) 9:10~11:20
B21 U2540,現代神經科學技術,吳玉威,綜301,(一) 13:20~15:30
B21 U2570,動物演化發育生物學,郭典翰,博雅204,(四) 15:30~17:30
B21 U2620,生物學的R程式語言,麥德倫,生科419,(五) 15:30~16:30
B22 D0020-03,專題討論,林璧鳳,農化一第六,(一) 9:10~9:10
B22 M0020-01,專題討論,陳彥榮,農化一第六,(五) 15:30~16:30
B22 M0020-02,專題討論,楊健志,農化二B10-1,(四) 15:30~16:30
B22 M0020-03,專題討論,林甫容,農化一第六,(一) 10:20~10:20
B22 M0020-05,專題討論,張世宗,農化第五,(四) 15:30~16:30
B22 U0110,營養生化學,林甫容,共204,(五) 13:20~14:20
B22 U0180-01,結構生物學概論,楊啟伸,農化二B10-1,(四) 13:20~14:20
B22 U0200,分子生物學,鄭梅君,共201 共203,(二) 10:20~11:20 (四) 10:20~11:20
B22 U0230,經濟真菌學,許瑞祥,農化一第六,(二) 14:20~15:30
B22 U0420,應用微生物與生物技術,李昆達,農化二B10-1,(一) 15:30~16:30
B22 U0540,生化技術原理與應用,張世宗,農化二B10-1,(五) 10:20~11:20
B42 M0030-01,專題討論,陳賢明,生科3C,(一) 15:30~16:30
B42 M0030-02,專題討論,蕭蔚,生科3A,(一) 15:30~16:30
B42 M0030-03,專題討論,吳克強,生科4C,(一) 15:30~16:30
B42 U0430,逆境植物學,靳宗洛,生科3C,(三) 10:20~11:20
B43 D0020,博士班專題討論,朱雪萍,生科419,(一) 14:20~15:30
B43 M0020,碩士班專題討論,蔡皇龍,生科4A,(一) 14:20~15:30
B43 M0030-06,專題研究,阮雪芬,生科1148,(二) 15:30~16:30
B43 M0370,系統生物學專題討論,阮雪芬,生科4C,(三) 14:20~15:30
B43 U1140,分子遺傳分析,董桂書,生科3A,(四) 15:30~16:30
B43 U1160,分子細胞生物學,吳益群,生科4A,(四) 9:10~11:20
B43 U1370,單分子生物學,溫進德,生科419,(二) 10:20~11:20
B43 U1530,次世代定序在分子生物學上的應用,朱雪萍,生科419,(三) 10:20~11:20
B44 M0020,碩士班專題討論,李承叡,生科3A,(五) 10:20~11:20
B44 M0020-02,碩士班專題討論,柯柏如,生科632,(五) 10:20~11:20
B44 U1450,個體演化發生專題討論,王俊能,生科1217,(一) 9:10~9:10
B44 U1570,族群遺傳學,王弘毅,生科419,(四) 9:10~11:20
B44 U1780,植物功能解剖學專題討論,高文媛,生科1148,(五) 9:10~10:20
B44 U1830,植物生理生態學,高文媛,生科1148,(二) 9:10~11:20
B44 U1940,R語言在生態學的應用,澤大衛,綜203,(二) 9:10~11:20
B44 U1970,植群生態學,澤大衛,生科1217,(三) 14:20~15:30
B44 U2070,真核生物多樣性與演化,顧  銓,共202,(五) 12:20~13:20
B44 U2080,理論生態學導論,柯柏如,共207,(二) 13:20~15:30
B44 U2110,鯨豚、人類、海洋、保育,楊瑋誠,新303,(一) 14:20~16:30
B44 U2120,給每個人的演化生物學,王弘毅,博雅201,(一) 10:20~11:20
B44 U2130,行為生態學,何熙誠,生科4A,(四) 13:20~15:30
B45 D0020,博士班專題討論,吳育騏,漁科302B,(四) 13:20~14:20
B45 D0020-01,博士班專題討論,李宗徽,漁科302B,(三) 8:10~9:10
B45 M0020-01,碩士班專題討論,柯佳吟,漁科107,(四) 15:30~16:30
B45 M0020-02,碩士班專題討論,李宗徽,漁科302B,(四) 8:10~9:10
B45 M0030-03,專題研究,韓玉山,漁科407A,(一) 8:10~8:10
B45 M0030-06,專題研究,陳立涵,漁科302B,(三) 18:25~18:25
B45 M0030-07,專題研究,吳育騏,漁科407A,(三) 18:25~18:25
B45 M0030-08,專題研究,張俊偉,漁科407A,(一) 18:25~18:25
B45 U1080,水生生物生理學,王永松,漁科302B,(一) 13:20~15:30
B45 U1250-01,碩士班專題討論,王永松,漁科107,(四) 13:20~14:20
B45 U1290,水產養殖技術,韓玉山,漁科107,(四) 10:20~11:20
B45 U1360,洄游性魚類專題討論,韓玉山,漁科407A,(四) 17:30~18:25
B45 U1550,水產微生物代謝體專題討論,李宗徽,漁科107,(一) 10:20~11:20
B45 U1560,生物代謝體分析技術導論,李宗徽,漁科107,(二) 10:20~11:20
B45 U1630,魚類族群模式原理,許建宗,漁科407A,(三) 9:10~11:20
B45 U1670,水域微生物學,楊姍樺,漁科302B,(三) 13:20~14:20
B45 U1680,試驗設計學,李英周,漁科107,(三) 9:10~11:20
B45 U1690,魚類耳石的生態應用,曾萬年,漁科107,(五) 10:20~11:20
B45 U1700,養殖環境工程,侯文祥,漁科107,(二) 13:20~14:20
